FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,MEASURE,Measure (DESC),TIME_PERIOD,Observation
A,Annual,ITC1,Piemonte,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2022,14.5
A,Annual,ITC1,Piemonte,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2023,14.4
A,Annual,ITC1,Piemonte,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2024,14.7
A,Annual,ITC1,Piemonte,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2010,38.4
A,Annual,ITC1,Piemonte,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2011,36
A,Annual,ITC1,Piemonte,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2012,34.7
A,Annual,ITC1,Piemonte,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2013,36
A,Annual,ITC1,Piemonte,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2014,34.7
A,Annual,ITC1,Piemonte,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2015,35.7
A,Annual,ITC1,Piemonte,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2016,36
A,Annual,ITC1,Piemonte,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2017,33.9
A,Annual,ITC1,Piemonte,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2018,35.6
A,Annual,ITC1,Piemonte,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2019,34.3
A,Annual,ITC1,Piemonte,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2020,33.1
A,Annual,ITC1,Piemonte,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2021,31.9
A,Annual,ITC1,Piemonte,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2022,34.1
A,Annual,ITC1,Piemonte,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2023,34.3
A,Annual,ITC1,Piemonte,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2024,35.4
A,Annual,ITC1,Piemonte,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2010,10
A,Annual,ITC1,Piemonte,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2011,10
A,Annual,ITC1,Piemonte,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2012,9.4
A,Annual,ITC1,Piemonte,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2013,12.1
A,Annual,ITC1,Piemonte,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2014,9.4
A,Annual,ITC1,Piemonte,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2015,14.7
A,Annual,ITC1,Piemonte,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2016,13.5
A,Annual,ITC1,Piemonte,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2017,14
A,Annual,ITC1,Piemonte,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2018,10.3
A,Annual,ITC1,Piemonte,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2019,13.2
A,Annual,ITC1,Piemonte,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2020,10.7
A,Annual,ITC1,Piemonte,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2021,9.7
A,Annual,ITC1,Piemonte,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2022,9
A,Annual,ITC1,Piemonte,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2023,12.1
A,Annual,ITC1,Piemonte,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2024,12.8
A,Annual,ITC1,Piemonte,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2010,28
A,Annual,ITC1,Piemonte,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2011,27.8
A,Annual,ITC1,Piemonte,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2012,26.4
A,Annual,ITC1,Piemonte,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2013,34.4
A,Annual,ITC1,Piemonte,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2014,29.7
A,Annual,ITC1,Piemonte,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2015,32
A,Annual,ITC1,Piemonte,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2016,33.1
A,Annual,ITC1,Piemonte,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2017,33.8
A,Annual,ITC1,Piemonte,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2018,32.5
A,Annual,ITC1,Piemonte,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2019,33.9
A,Annual,ITC1,Piemonte,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2020,31.6
A,Annual,ITC1,Piemonte,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2021,27.9
A,Annual,ITC1,Piemonte,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2022,29.4
