FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,IMPUTED_RENTS,Including or not including imputed rents,FAM_MAIN_INCOME_SOURCE,Households main income source,TIME_PERIOD,Observation
A,Annual,ITF6,Calabria,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2018,26232
A,Annual,ITF6,Calabria,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2019,26946
A,Annual,ITF6,Calabria,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2020,29495
A,Annual,ITF6,Calabria,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2021,26854
A,Annual,ITF6,Calabria,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2022,26603
A,Annual,ITF6,Calabria,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2023,28131
A,Annual,ITG1,Sicilia,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2010,21099
A,Annual,ITG1,Sicilia,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2011,21530
A,Annual,ITG1,Sicilia,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2012,21009
A,Annual,ITG1,Sicilia,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2013,21547
A,Annual,ITG1,Sicilia,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2014,22005
A,Annual,ITG1,Sicilia,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2015,22110
A,Annual,ITG1,Sicilia,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2016,22331
A,Annual,ITG1,Sicilia,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2017,23474
A,Annual,ITG1,Sicilia,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2018,24212
A,Annual,ITG1,Sicilia,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2019,24415
A,Annual,ITG1,Sicilia,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2020,25123
A,Annual,ITG1,Sicilia,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2021,26552
A,Annual,ITG1,Sicilia,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2022,26654
A,Annual,ITG1,Sicilia,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2023,27775
A,Annual,ITG1,Sicilia,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2010,17534
A,Annual,ITG1,Sicilia,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2011,18133
A,Annual,ITG1,Sicilia,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2012,17799
A,Annual,ITG1,Sicilia,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2013,17928
A,Annual,ITG1,Sicilia,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2014,17980
A,Annual,ITG1,Sicilia,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2015,17901
A,Annual,ITG1,Sicilia,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2016,18471
A,Annual,ITG1,Sicilia,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2017,18979
A,Annual,ITG1,Sicilia,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2018,19564
A,Annual,ITG1,Sicilia,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2019,20378
A,Annual,ITG1,Sicilia,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2020,21361
A,Annual,ITG1,Sicilia,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2021,22424
A,Annual,ITG1,Sicilia,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2022,22810
A,Annual,ITG1,Sicilia,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2023,23310
A,Annual,ITG1,Sicilia,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2010,24875
A,Annual,ITG1,Sicilia,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2011,25075
A,Annual,ITG1,Sicilia,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2012,24779
A,Annual,ITG1,Sicilia,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2013,25659
A,Annual,ITG1,Sicilia,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2014,25828
A,Annual,ITG1,Sicilia,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2015,26114
A,Annual,ITG1,Sicilia,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2016,25936
A,Annual,ITG1,Sicilia,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2017,26899
A,Annual,ITG1,Sicilia,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2018,28282
A,Annual,ITG1,Sicilia,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2019,29320
A,Annual,ITG1,Sicilia,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2020,30260
A,Annual,ITG1,Sicilia,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2021,31117
A,Annual,ITG1,Sicilia,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2022,32674
A,Annual,ITG1,Sicilia,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2023,33906
A,Annual,ITG1,Sicilia,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2010,21139
A,Annual,ITG1,Sicilia,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2011,21620
A,Annual,ITG1,Sicilia,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2012,21372
A,Annual,ITG1,Sicilia,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2013,21923
A,Annual,ITG1,Sicilia,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2014,21807
A,Annual,ITG1,Sicilia,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2015,21946
A,Annual,ITG1,Sicilia,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2016,22054
A,Annual,ITG1,Sicilia,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2017,22745
A,Annual,ITG1,Sicilia,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2018,23879
A,Annual,ITG1,Sicilia,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2019,24815
A,Annual,ITG1,Sicilia,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2020,26034
A,Annual,ITG1,Sicilia,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2021,26322
A,Annual,ITG1,Sicilia,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2022,28483
A,Annual,ITG1,Sicilia,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2023,29723
A,Annual,ITG2,Sardegna,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2010,27960
A,Annual,ITG2,Sardegna,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2011,27884
A,Annual,ITG2,Sardegna,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2012,27023
A,Annual,ITG2,Sardegna,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2013,25914
A,Annual,ITG2,Sardegna,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2014,26300
A,Annual,ITG2,Sardegna,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2015,27062
A,Annual,ITG2,Sardegna,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2016,27289
A,Annual,ITG2,Sardegna,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2017,27797
A,Annual,ITG2,Sardegna,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2018,27727
A,Annual,ITG2,Sardegna,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2019,28472
A,Annual,ITG2,Sardegna,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2020,28089
A,Annual,ITG2,Sardegna,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2021,28777
A,Annual,ITG2,Sardegna,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2022,29523
A,Annual,ITG2,Sardegna,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2023,30494
A,Annual,ITG2,Sardegna,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2010,23586
A,Annual,ITG2,Sardegna,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2011,23318
A,Annual,ITG2,Sardegna,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2012,22205
A,Annual,ITG2,Sardegna,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2013,22305
A,Annual,ITG2,Sardegna,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2014,21604
A,Annual,ITG2,Sardegna,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2015,23233
A,Annual,ITG2,Sardegna,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2016,22912
A,Annual,ITG2,Sardegna,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2017,23679
A,Annual,ITG2,Sardegna,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2018,23349
A,Annual,ITG2,Sardegna,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2019,23519
A,Annual,ITG2,Sardegna,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2020,24511
A,Annual,ITG2,Sardegna,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2021,24432
A,Annual,ITG2,Sardegna,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2022,24459
A,Annual,ITG2,Sardegna,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2023,25949
A,Annual,ITG2,Sardegna,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2010,31467
A,Annual,ITG2,Sardegna,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2011,32235
A,Annual,ITG2,Sardegna,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2012,31537
A,Annual,ITG2,Sardegna,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2013,29330
A,Annual,ITG2,Sardegna,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2014,29872
A,Annual,ITG2,Sardegna,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2015,29675
A,Annual,ITG2,Sardegna,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2016,30332
A,Annual,ITG2,Sardegna,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2017,31811
A,Annual,ITG2,Sardegna,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2018,31789
A,Annual,ITG2,Sardegna,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2019,33300
A,Annual,ITG2,Sardegna,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2020,32730
A,Annual,ITG2,Sardegna,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2021,31162
A,Annual,ITG2,Sardegna,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2022,33766
A,Annual,ITG2,Sardegna,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2023,38333
A,Annual,ITG2,Sardegna,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2010,27257
A,Annual,ITG2,Sardegna,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2011,27659
A,Annual,ITG2,Sardegna,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2012,26861
A,Annual,ITG2,Sardegna,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2013,25663
A,Annual,ITG2,Sardegna,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2014,24709
A,Annual,ITG2,Sardegna,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2015,26013
A,Annual,ITG2,Sardegna,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2016,26242
A,Annual,ITG2,Sardegna,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2017,27748
A,Annual,ITG2,Sardegna,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2018,27835
A,Annual,ITG2,Sardegna,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2019,28710
A,Annual,ITG2,Sardegna,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2020,28841
A,Annual,ITG2,Sardegna,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2021,26653
A,Annual,ITG2,Sardegna,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2022,28591
A,Annual,ITG2,Sardegna,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2023,33343
