FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,MEASURE,Measure (DESC),AGE,Age (DESC),TIME_PERIOD,Observation
A,Annual,IT,Italy,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2012
A,Annual,IT,Italy,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2013
A,Annual,IT,Italy,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2014
A,Annual,IT,Italy,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2015
A,Annual,IT,Italy,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2016
A,Annual,IT,Italy,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2017
A,Annual,IT,Italy,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2018
A,Annual,IT,Italy,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2019
A,Annual,IT,Italy,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2020
A,Annual,IT,Italy,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2021
A,Annual,IT,Italy,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2022
A,Annual,IT,Italy,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2023
A,Annual,IT,Italy,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2024
A,Annual,IT,Italy,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2010,3.3
A,Annual,IT,Italy,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2011,3.1
A,Annual,IT,Italy,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2012,3.9
A,Annual,IT,Italy,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2013,3.7
A,Annual,IT,Italy,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2014,4.2
A,Annual,IT,Italy,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2015,3.5
A,Annual,IT,Italy,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2016,3.7
A,Annual,IT,Italy,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2017,4.2
A,Annual,IT,Italy,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2018,3.9
A,Annual,IT,Italy,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2019,3.4
A,Annual,IT,Italy,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2020,3.2
A,Annual,IT,Italy,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2021,3.3
A,Annual,IT,Italy,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2022,3.3
A,Annual,IT,Italy,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2023,3.1
A,Annual,IT,Italy,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2024,2.9
A,Annual,IT,Italy,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2010,43.1
A,Annual,IT,Italy,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2011,41.8
A,Annual,IT,Italy,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2012,46.9
A,Annual,IT,Italy,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2013,45.3
A,Annual,IT,Italy,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2014,45.4
A,Annual,IT,Italy,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2015,42.1
A,Annual,IT,Italy,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2016,40.7
A,Annual,IT,Italy,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2017,38.6
A,Annual,IT,Italy,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2018,37.8
A,Annual,IT,Italy,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2019,35.8
A,Annual,IT,Italy,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2020,36.4
A,Annual,IT,Italy,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2021,36.5
A,Annual,IT,Italy,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2022,35.6
A,Annual,IT,Italy,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2023,36.5
A,Annual,IT,Italy,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2024,35.3
A,Annual,IT,Italy,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2010,16.4
A,Annual,IT,Italy,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2011,16.7
A,Annual,IT,Italy,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2012,15.4
A,Annual,IT,Italy,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2013,15.9
A,Annual,IT,Italy,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2014,14.9
A,Annual,IT,Italy,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2015,16.3
A,Annual,IT,Italy,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2016,17.2
A,Annual,IT,Italy,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2017,17.3
A,Annual,IT,Italy,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2018,16.8
